,title,year,genre,mix,bpm,artist
338,Don't Fall In Love (With Me),2010,—, Clean Edit,118,Sally Anthony
339,Goodbye,2007,—,—,94,Sally Anthony
340,Machine Gun,2011,Top 40,—,121,Sally Anthony
341,Not An Addict,2008,—,—,88,Sally Anthony
342,So Long,2008,—,—,85,Sally Anthony
343,Love In July,2009,—,Bostro Pesopeo Remix,116,Sally Shapiro
344,Seasoning,2019,Urban,Explicit,68,Salma Slims
345,So Delicious,2011,—,Massi & DeLeon Massive Radio Mix,129,Salme ft. Noa Tylo
346,Terrible Secreto,2004,—,—,61,Salomon Robles
347,Me He Vuelto A Enamorar,2000,—,—,82,Salomon Robles Y Sus Legendarios
348,Quiero Dormir Cansado,2001,—,—,81,Salomon Robles Y Sus Legendarios
349,Jamba Jamba,2019,—,—,120,Salon Acapulco ft. Rachel West
350,Que Le Den Ban Ban,2004,Latin Pop,—,100,Salsa Fever
351,Bajo La Tormenta,2014,Salsa,—,102,Salsa Giants
352,Para Celebrar,2013,Salsa,—,100,Salsa Giants
353,Divina Tu,2019,Salsa,—,83,SalsaHits Band
354,Viva La Esperanza,2007,—,—,98,Salsa Kids
355,Enviame Mensajes,2006,—,—,90,Salserin
356,Te Voy A Robar El Corazon,2009,Salsa,—,87,Salserin
357,Runaway,—,—,—,109,Salsoul Orchestra
358,Bluster,1996,—,—,104,Salt
359,So,1996,—,—,48,Salt
360,Go All Out,2019,Dance,—,82,Salt Ashes
361,If You Let Me Go,2015,Dance,—,102,Salt Ashes
362,Raided,2015,Dance,—,120,Salt Ashes
363,Save It,2017,—,/ Lyric Video (Juhl Krose Remix),124,Salt Ashes
364,Save It,2017,—,—,124,Salt Ashes
365,Somebody,2014,Dance,Explicit,104,Salt Ashes
366,Somebody,2014,Dance,(Explicit),104,Salt Ashes
367,Muevelo,2019,Latin,—,98,Salt Cathedral
368,No Love,2018,—,—,100,Salt Cathedral
369,No Love,2018,—,/ PopRoXxX Intro Edit / PopRoXxX Intro Edit,100,Salt Cathedral
370,No Love,2018,—,Original Mix,100,Salt Cathedral
371,Rudeboy,2018,Dance,Lyric Video,110,Salt Cathedral
372,Rude Boy,2018,Dance,—,110,Salt Cathedral
373,Muevelo,2019,Latin,—,98,Salt Cathedral
374,No Love,2018,—,—,100,Salt Cathedral
375,No Love,2018,—,/ PopRoXxX Intro Edit / PopRoXxX Intro Edit,100,Salt Cathedral
376,No Love,2018,—,Original Mix,100,Salt Cathedral
377,Rudeboy,2018,Dance,Lyric Video,110,Salt Cathedral
378,Rude Boy,2018,Dance,—,110,Salt Cathedral
379,Muevelo,2019,Latin,—,98,Salt Cathedral
380,No Love,2018,—,—,100,Salt Cathedral
381,No Love,2018,—,/ PopRoXxX Intro Edit / PopRoXxX Intro Edit,100,Salt Cathedral
382,No Love,2018,—,Original Mix,100,Salt Cathedral
383,Rudeboy,2018,Dance,Lyric Video,110,Salt Cathedral
384,Rude Boy,2018,Dance,—,110,Salt Cathedral
385,Ain't Nuthin' But A She Thing,1995,—,—,97,Salt 'N Pepa
386,Champagne,1996,—,—,98,Salt 'N Pepa
387,Gitty Up,1998,—,Soul Solution Mix,122,Salt 'N Pepa
388,Gitty Up,1998,—,Album Version,107,Salt 'N Pepa
389,Gitty Up,2013,Rock,—,107,Salt 'N Pepa
390,Gitty Up,1998,—,Radio Mix,107,Salt 'N Pepa
391,I Am Down,—,—,—,100,Salt 'N Pepa
392,Push It,1986,Pop,—,130,Salt 'N Pepa
393,R U Ready,1997,—,—,98,Salt 'N Pepa
394,Tramp,1987,Hip-Hop,Remix,98,Salt 'N Pepa
395,,,,,,
396,Whatta Man,1994,—,—,89,Salt 'N Pepa
397,Ain't Nuthin' But A She Thing,1995,—,—,97,Salt 'N Pepa
398,Champagne,1996,—,—,98,Salt 'N Pepa
399,Gitty Up,1998,—,Soul Solution Mix,122,Salt 'N Pepa
400,Gitty Up,1998,—,Album Version,107,Salt 'N Pepa
401,Gitty Up,2013,Rock,—,107,Salt 'N Pepa
402,Gitty Up,1998,—,Radio Mix,107,Salt 'N Pepa
403,I Am Down,—,—,—,100,Salt 'N Pepa
404,Push It,1986,Pop,—,130,Salt 'N Pepa
405,R U Ready,1997,—,—,98,Salt 'N Pepa
406,Tramp,1987,Hip-Hop,Remix,98,Salt 'N Pepa
407,,,,,,
408,Whatta Man,1994,—,—,89,Salt 'N Pepa
409,Ain't Nuthin' But A She Thing,1995,—,—,97,Salt 'N Pepa
410,Champagne,1996,—,—,98,Salt 'N Pepa
411,Gitty Up,1998,—,Soul Solution Mix,122,Salt 'N Pepa
412,Gitty Up,1998,—,Album Version,107,Salt 'N Pepa
413,Gitty Up,2013,Rock,—,107,Salt 'N Pepa
414,Gitty Up,1998,—,Radio Mix,107,Salt 'N Pepa
415,I Am Down,—,—,—,100,Salt 'N Pepa
416,Push It,1986,Pop,—,130,Salt 'N Pepa
417,R U Ready,1997,—,—,98,Salt 'N Pepa
418,Tramp,1987,Hip-Hop,Remix,98,Salt 'N Pepa
419,,,,,,
